Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
Santa Fe,General Obligado,Las Toscas,WIRELESS,82049130,521.0
Santa Fe,General Obligado,Los Laureles,OTROS,82049140,20.0
Santa Fe,General Obligado,Malabrigo,ADSL,82049150,602.0
Santa Fe,General Obligado,Malabrigo,CABLEMODEM,82049150,924.0
Santa Fe,General Obligado,Malabrigo,OTROS,82049150,160.0
Santa Fe,General Obligado,Malabrigo,WIRELESS,82049150,91.0
Santa Fe,General Obligado,Paraje San Manuel,SATELITAL,82049160,1.0
Santa Fe,General Obligado,Reconquista,ADSL,82049180,393.0
Santa Fe,General Obligado,Reconquista,CABLEMODEM,82049180,13890.0
Santa Fe,General Obligado,Reconquista,DIAL UP,82049180,1.0
Santa Fe,General Obligado,Reconquista,FIBRA OPTICA,82049180,8505.0
Santa Fe,General Obligado,Reconquista,OTROS,82049180,800.0
Santa Fe,General Obligado,Reconquista,SATELITAL,82049180,2.0
Santa Fe,General Obligado,Reconquista,WIRELESS,82049180,2839.0
Santa Fe,General Obligado,San Antonio de Obligado,ADSL,82049190,122.0
Santa Fe,General Obligado,San Antonio de Obligado,CABLEMODEM,82049190,132.0
Santa Fe,General Obligado,San Antonio de Obligado,SATELITAL,82049190,6.0
Santa Fe,General Obligado,San Antonio de Obligado,WIRELESS,82049190,5.0
Santa Fe,General Obligado,Tacuarendí (Emb. Kilómetro 421),ADSL,82049200,92.0
Santa Fe,General Obligado,Tacuarendí (Emb. Kilómetro 421),CABLEMODEM,82049200,115.0
Santa Fe,General Obligado,Tacuarendí (Emb. Kilómetro 421),WIRELESS,82049200,3.0
Santa Fe,General Obligado,Villa Ana,SATELITAL,82049210,1.0
Santa Fe,General Obligado,Villa Guillermina,ADSL,82049220,163.0
Santa Fe,General Obligado,Villa Guillermina,CABLEMODEM,82049220,173.0
Santa Fe,General Obligado,Villa Guillermina,SATELITAL,82049220,1.0
Santa Fe,General Obligado,Villa Guillermina,WIRELESS,82049220,123.0
Santa Fe,General Obligado,Villa Ocampo,ADSL,82049230,2009.0
Santa Fe,General Obligado,Villa Ocampo,CABLEMODEM,82049230,1807.0
Santa Fe,General Obligado,Villa Ocampo,SATELITAL,82049230,1.0
Santa Fe,Iriondo,Barrio Cicarelli,WIRELESS,82056010,9.0
Santa Fe,Iriondo,Bustinza,ADSL,82056020,287.0
Santa Fe,Iriondo,Bustinza,FIBRA OPTICA,82056020,6.0
Santa Fe,Iriondo,Bustinza,WIRELESS,82056020,90.0
Santa Fe,Iriondo,Cañada de Gómez,ADSL,82056030,1103.0
Santa Fe,Iriondo,Cañada de Gómez,CABLEMODEM,82056030,7885.0
Santa Fe,Iriondo,Cañada de Gómez,FIBRA OPTICA,82056030,342.0
Santa Fe,Iriondo,Cañada de Gómez,WIRELESS,82056030,411.0
Santa Fe,Iriondo,Carrizales (Est. Clarke),ADSL,82056040,274.0
Santa Fe,Iriondo,Carrizales (Est. Clarke),CABLEMODEM,82056040,17.0
Santa Fe,Iriondo,Carrizales (Est. Clarke),FIBRA OPTICA,82056040,1.0
Santa Fe,Iriondo,Classon,FIBRA OPTICA,82056050,147.0
Santa Fe,Iriondo,Classon,WIRELESS,82056050,21.0
Santa Fe,Iriondo,Colonia Médici,WIRELESS,82056060,12.0
Santa Fe,Iriondo,Correa,ADSL,82056070,74.0
Santa Fe,Iriondo,Correa,CABLEMODEM,82056070,991.0
Santa Fe,Iriondo,Correa,FIBRA OPTICA,82056070,722.0
Santa Fe,Iriondo,Correa,WIRELESS,82056070,35.0
Santa Fe,Iriondo,Larguía,WIRELESS,82056080,7.0
Santa Fe,Iriondo,Lucio V. López,CABLEMODEM,82056090,5.0
Santa Fe,Iriondo,Lucio V. López,WIRELESS,82056090,31.0
Santa Fe,Iriondo,Oliveros,ADSL,82056100,2000.0
Santa Fe,Iriondo,Oliveros,FIBRA OPTICA,82056100,1360.0
Santa Fe,Iriondo,Pueblo Andino,CABLEMODEM,82056110,853.0
Santa Fe,Iriondo,Pueblo Andino,WIRELESS,82056110,414.0
Santa Fe,Iriondo,Salto Grande,ADSL,82056120,493.0
Santa Fe,Iriondo,Salto Grande,WIRELESS,82056120,89.0
Santa Fe,Iriondo,Serodino,ADSL,82056130,171.0
Santa Fe,Iriondo,Serodino,FIBRA OPTICA,82056130,12.0
Santa Fe,Iriondo,Serodino,WIRELESS,82056130,112.0
Santa Fe,Iriondo,Totoras,ADSL,82056140,245.0
Santa Fe,Iriondo,Totoras,FIBRA OPTICA,82056140,920.0
Santa Fe,Iriondo,Totoras,SATELITAL,82056140,1.0
Santa Fe,Iriondo,Totoras,WIRELESS,82056140,131.0
Santa Fe,Iriondo,Villa Eloísa,ADSL,82056150,563.0
Santa Fe,Iriondo,Villa Eloísa,FIBRA OPTICA,82056150,457.0
Santa Fe,Iriondo,Villa Eloísa,OTROS,82056150,8.0
Santa Fe,Iriondo,Villa Eloísa,WIRELESS,82056150,81.0
Santa Fe,Iriondo,Villa La Rivera (Oliveros),WIRELESS,82056160,37.0
Santa Fe,Iriondo,Villa La Rivera (Pueblo Andino),SATELITAL,82056170,1.0
Santa Fe,Iriondo,Villa La Rivera (Pueblo Andino),WIRELESS,82056170,26.0
Santa Fe,La Capital,Angel Gallardo,WIRELESS,82063010,23.0
Santa Fe,La Capital,Arroyo Aguiar,ADSL,82063020,91.0
Santa Fe,La Capital,Arroyo Aguiar,WIRELESS,82063020,38.0
Santa Fe,La Capital,Arroyo Leyes,CABLEMODEM,82063030,1115.0
Santa Fe,La Capital,Arroyo Leyes,FIBRA OPTICA,82063030,88.0
Santa Fe,La Capital,Arroyo Leyes,WIRELESS,82063030,106.0
Santa Fe,La Capital,Cabal,WIRELESS,82063040,14.0
Santa Fe,La Capital,Candioti,FIBRA OPTICA,82063060,287.0
Santa Fe,La Capital,Candioti,WIRELESS,82063060,1.0
Santa Fe,La Capital,Emilia,ADSL,82063070,91.0
Santa Fe,La Capital,Emilia,FIBRA OPTICA,82063070,166.0
Santa Fe,La Capital,Emilia,WIRELESS,82063070,2.0
Santa Fe,La Capital,Laguna Paiva,ADSL,82063080,367.0
Santa Fe,La Capital,Laguna Paiva,WIRELESS,82063080,64.0
Santa Fe,La Capital,Llambi Campbell,ADSL,82063090,111.0
Santa Fe,La Capital,Llambi Campbell,OTROS,82063090,73.0
Santa Fe,La Capital,Llambi Campbell,WIRELESS,82063090,158.0
Santa Fe,La Capital,Monte Vera,ADSL,82063100,181.0
Santa Fe,La Capital,Monte Vera,SATELITAL,82063100,3.0
Santa Fe,La Capital,Nelson,ADSL,82063110,256.0
Santa Fe,La Capital,Nelson,FIBRA OPTICA,82063110,1.0
Santa Fe,La Capital,Nelson,OTROS,82063110,3.0
Santa Fe,La Capital,Nelson,WIRELESS,82063110,35.0
Santa Fe,La Capital,Recreo,ADSL,82063140,775.0
Santa Fe,La Capital,Recreo,CABLEMODEM,82063140,40.0
Santa Fe,La Capital,Recreo,FIBRA OPTICA,82063140,1860.0
Santa Fe,La Capital,Recreo,WIRELESS,82063140,278.0
Santa Fe,La Capital,San José del Rincón,ADSL,82063160,749.0
Santa Fe,La Capital,San José del Rincón,CABLEMODEM,82063160,2329.0
Santa Fe,La Capital,San José del Rincón,FIBRA OPTICA,82063160,498.0
Santa Fe,La Capital,San José del Rincón,SATELITAL,82063160,1.0
Santa Fe,La Capital,Santa Fe,ADSL,82063170,8973.0
Santa Fe,La Capital,Santa Fe,CABLEMODEM,82063170,62913.0
Santa Fe,La Capital,Santa Fe,DIAL UP,82063170,31.0
Santa Fe,La Capital,Santa Fe,FIBRA OPTICA,82063170,57056.0
Santa Fe,La Capital,Santa Fe,OTROS,82063170,1490.0
Santa Fe,La Capital,Santa Fe,SATELITAL,82063170,11.0
Santa Fe,La Capital,Santa Fe,WIRELESS,82063170,107.0
Santa Fe,La Capital,Santo Tomé,ADSL,82063180,13.0
Santa Fe,La Capital,Santo Tomé,CABLEMODEM,82063180,21.0
Santa Fe,La Capital,Santo Tomé,FIBRA OPTICA,82063180,1655.0
Santa Fe,La Capital,Santo Tomé,OTROS,82063180,11.0
Santa Fe,La Capital,Santo Tomé,WIRELESS,82063180,669.0
Santa Fe,La Capital,Sauce Viejo,ADSL,82063190,524.0
Santa Fe,La Capital,Sauce Viejo,FIBRA OPTICA,82063190,293.0
Santa Fe,La Capital,Sauce Viejo,WIRELESS,82063190,64.0
Santa Fe,Las Colonias,Cavour,WIRELESS,82070010,3.0
Santa Fe,Las Colonias,Cululú,WIRELESS,82070020,24.0
Santa Fe,Las Colonias,Elisa,FIBRA OPTICA,82070030,252.0
Santa Fe,Las Colonias,Empalme San Carlos,WIRELESS,82070040,13.0
Santa Fe,Las Colonias,Esperanza,ADSL,82070050,830.0
Santa Fe,Las Colonias,Esperanza,CABLEMODEM,82070050,7858.0
Santa Fe,Las Colonias,Esperanza,FIBRA OPTICA,82070050,241.0
Santa Fe,Las Colonias,Esperanza,SATELITAL,82070050,3.0
Santa Fe,Las Colonias,Esperanza,WIRELESS,82070050,422.0
Santa Fe,Las Colonias,Felicia,WIRELESS,82070060,433.0
Santa Fe,Las Colonias,Franck,ADSL,82070070,127.0
Santa Fe,Las Colonias,Franck,FIBRA OPTICA,82070070,1386.0
Santa Fe,Las Colonias,Franck,WIRELESS,82070070,101.0
Santa Fe,Las Colonias,Grutly,ADSL,82070080,93.0
Santa Fe,Las Colonias,Grutly,WIRELESS,82070080,21.0
Santa Fe,Las Colonias,Hipatia,WIRELESS,82070090,53.0
Santa Fe,Las Colonias,Humboldt,ADSL,82070100,200.0
Santa Fe,Las Colonias,Humboldt,FIBRA OPTICA,82070100,24.0
Santa Fe,Las Colonias,Humboldt,OTROS,82070100,2.0
Santa Fe,Las Colonias,Humboldt,WIRELESS,82070100,195.0
Santa Fe,Las Colonias,La Pelada,FIBRA OPTICA,82070120,106.0
Santa Fe,Las Colonias,La Pelada,WIRELESS,82070120,96.0
Santa Fe,Las Colonias,Las Tunas,ADSL,82070130,3.0
Santa Fe,Las Colonias,Las Tunas,FIBRA OPTICA,82070130,108.0
Santa Fe,Las Colonias,Las Tunas,SATELITAL,82070130,1.0
Santa Fe,Las Colonias,María Luisa,WIRELESS,82070140,167.0
Santa Fe,Las Colonias,Matilde,ADSL,82070150,85.0
Santa Fe,Las Colonias,Matilde,WIRELESS,82070150,68.0
Santa Fe,Las Colonias,Nuevo Torino,ADSL,82070160,78.0
Santa Fe,Las Colonias,Nuevo Torino,OTROS,82070160,72.0
Santa Fe,Las Colonias,Nuevo Torino,WIRELESS,82070160,5.0
Santa Fe,Las Colonias,OTROS,WIRELESS,Sin Datos,16.0
Santa Fe,Las Colonias,Pilar,ADSL,82070170,112.0
Santa Fe,Las Colonias,Pilar,FIBRA OPTICA,82070170,10.0
Santa Fe,Las Colonias,Pilar,WIRELESS,82070170,2.0
Santa Fe,Las Colonias,Progreso,WIRELESS,82070190,617.0
Santa Fe,Las Colonias,Providencia,WIRELESS,82070200,136.0
Santa Fe,Las Colonias,Sa Pereyra,ADSL,82070210,54.0
Santa Fe,Las Colonias,Sa Pereyra,WIRELESS,82070210,3.0
Santa Fe,Las Colonias,San Agustín,WIRELESS,82070220,83.0
Santa Fe,Las Colonias,San Carlos Centro,ADSL,82070230,255.0
Santa Fe,Las Colonias,San Carlos Centro,CABLEMODEM,82070230,3997.0
Santa Fe,Las Colonias,San Carlos Centro,FIBRA OPTICA,82070230,9.0
Santa Fe,Las Colonias,San Carlos Centro,WIRELESS,82070230,33.0
Santa Fe,Las Colonias,San Carlos Norte,CABLEMODEM,82070240,269.0
Santa Fe,Las Colonias,San Carlos Norte,FIBRA OPTICA,82070240,1.0
Santa Fe,Las Colonias,San Carlos Norte,WIRELESS,82070240,142.0
Santa Fe,Las Colonias,San Carlos Sud,ADSL,82070250,30.0
Santa Fe,Las Colonias,San Carlos Sud,CABLEMODEM,82070250,663.0
Santa Fe,Las Colonias,San Carlos Sud,FIBRA OPTICA,82070250,2.0
Santa Fe,Las Colonias,San Carlos Sud,WIRELESS,82070250,6.0
Santa Fe,Las Colonias,San Jerónimo del Sauce,FIBRA OPTICA,82070260,119.0
Santa Fe,Las Colonias,San Jerónimo del Sauce,WIRELESS,82070260,0.0
Santa Fe,Las Colonias,San Jerónimo Norte,ADSL,82070270,114.0
Santa Fe,Las Colonias,San Jerónimo Norte,FIBRA OPTICA,82070270,1622.0
Santa Fe,Las Colonias,San Jerónimo Norte,WIRELESS,82070270,261.0
Santa Fe,Las Colonias,Santa Clara de Buena Vista,CABLEMODEM,82070290,758.0
Santa Fe,Las Colonias,Santo Domingo,WIRELESS,82070300,270.0
Santa Fe,Las Colonias,Sarmiento,ADSL,82070310,135.0
Santa Fe,Las Colonias,SARMIENTO,OTROS,82070310,130.0
Santa Fe,Las Colonias,Sarmiento,WIRELESS,82070310,159.0
Santa Fe,OTROS,Otros,OTROS,Sin Datos,2581.0
Santa Fe,Rosario,Acebal,ADSL,82084010,16.0
Santa Fe,Rosario,Acebal,CABLEMODEM,82084010,989.0
Santa Fe,Rosario,Acebal,FIBRA OPTICA,82084010,720.0
Santa Fe,Rosario,Acebal,WIRELESS,82084010,140.0
Santa Fe,Rosario,Albarellos,WIRELESS,82084020,20.0
Santa Fe,Rosario,Álvarez,ADSL,82084030,3.0
Santa Fe,Rosario,Álvarez,CABLEMODEM,82084030,1393.0
Santa Fe,Rosario,Álvarez,FIBRA OPTICA,82084030,2.0
Santa Fe,Rosario,Álvarez,OTROS,82084030,134.0
Santa Fe,Rosario,Alvear,ADSL,82084040,0.0
Santa Fe,Rosario,Alvear,CABLEMODEM,82084040,3283.0
Santa Fe,Rosario,Alvear,FIBRA OPTICA,82084040,1385.0
Santa Fe,Rosario,Alvear,WIRELESS,82084040,20.0
Santa Fe,Rosario,Arminda,CABLEMODEM,82084060,86.0
Santa Fe,Rosario,Arminda,OTROS,82084060,40.0
Santa Fe,Rosario,Arroyo Seco,ADSL,82084070,459.0
Santa Fe,Rosario,Arroyo Seco,CABLEMODEM,82084070,4012.0
Santa Fe,Rosario,Arroyo Seco,FIBRA OPTICA,82084070,1559.0
Santa Fe,Rosario,Arroyo Seco,WIRELESS,82084070,14.0
Santa Fe,Rosario,Carmen del Sauce,FIBRA OPTICA,82084080,208.0
Santa Fe,Rosario,Carmen del Sauce,WIRELESS,82084080,22.0
Santa Fe,Rosario,Coronel Bogado,ADSL,82084090,415.0
Santa Fe,Rosario,Coronel Bogado,FIBRA OPTICA,82084090,178.0
Santa Fe,Rosario,Coronel Rodolfo S. Domínguez,CABLEMODEM,82084100,318.0
Santa Fe,Rosario,Cuatro Esquinas,FIBRA OPTICA,82084110,61.0
Santa Fe,Rosario,El Caramelo,ADSL,82084120,71.0
Santa Fe,Rosario,El Caramelo,FIBRA OPTICA,82084120,609.0
Santa Fe,Rosario,Fighiera,ADSL,82084130,160.0
Santa Fe,Rosario,Fighiera,WIRELESS,82084130,258.0
Santa Fe,Rosario,Funes,ADSL,82084140,1970.0
Santa Fe,Rosario,Funes,CABLEMODEM,82084140,6183.0
Santa Fe,Rosario,Funes,DIAL UP,82084140,1.0
Santa Fe,Rosario,Funes,FIBRA OPTICA,82084140,6928.0
Santa Fe,Rosario,Funes,SATELITAL,82084140,1.0
Santa Fe,Rosario,Funes,WIRELESS,82084140,240.0
Santa Fe,Rosario,General Lagos,ADSL,82084150,400.0
Santa Fe,Rosario,General Lagos,FIBRA OPTICA,82084150,1.0
Santa Fe,Rosario,General Lagos,OTROS,82084150,1.0
Santa Fe,Rosario,General Lagos,WIRELESS,82084150,141.0
Santa Fe,Rosario,Granadero Baigorria,CABLEMODEM,82084160,3169.0
Santa Fe,Rosario,Granadero Baigorria,FIBRA OPTICA,82084160,1202.0
Santa Fe,Rosario,Granadero Baigorria,OTROS,82084160,2.0
Santa Fe,Rosario,Granadero Baigorria,WIRELESS,82084160,676.0
Santa Fe,Rosario,Ibarlucea,CABLEMODEM,82084170,785.0
Santa Fe,Rosario,Ibarlucea,FIBRA OPTICA,82084170,982.0
Santa Fe,Rosario,Ibarlucea,WIRELESS,82084170,412.0
Santa Fe,Rosario,Kilómetro 101,SATELITAL,82084180,1.0
Santa Fe,Rosario,Pérez,ADSL,82084210,331.0
Santa Fe,Rosario,Pérez,FIBRA OPTICA,82084210,115.0
Santa Fe,Rosario,Pérez,SATELITAL,82084210,4.0
Santa Fe,Rosario,Pérez,WIRELESS,82084210,6.0
Santa Fe,Rosario,Piñero (Est. Erasto),CABLEMODEM,82084220,181.0
Santa Fe,Rosario,Piñero (Est. Erasto),FIBRA OPTICA,82084220,1.0
Santa Fe,Rosario,Piñero (Est. Erasto),OTROS,82084220,55.0
Santa Fe,Rosario,Pueblo Esther,ADSL,82084230,2686.0
Santa Fe,Rosario,Pueblo Esther,FIBRA OPTICA,82084230,1.0
Santa Fe,Rosario,Pueblo Esther,SATELITAL,82084230,1.0
Santa Fe,Rosario,Pueblo Muñoz (Est. Bernard),CABLEMODEM,82084240,118.0
Santa Fe,Rosario,Pueblo Muñoz (Est. Bernard),OTROS,82084240,54.0
Santa Fe,Rosario,Pueblo Uranga,ADSL,82084250,10.0
Santa Fe,Rosario,Pueblo Uranga,FIBRA OPTICA,82084250,203.0
Santa Fe,Rosario,Pueblo Uranga,WIRELESS,82084250,52.0
Santa Fe,Rosario,Puerto Arroyo Seco,OTROS,82084260,25.0
Santa Fe,Rosario,Rosario,ADSL,82084270,7266.0
Santa Fe,Rosario,Rosario,CABLEMODEM,82084270,160220.0
Santa Fe,Rosario,Rosario,DIAL UP,82084270,71.0
Santa Fe,Rosario,Rosario,FIBRA OPTICA,82084270,195516.0
Santa Fe,Rosario,Rosario,OTROS,82084270,152.0
Santa Fe,Rosario,Rosario,SATELITAL,82084270,2.0
Santa Fe,Rosario,Rosario,WIRELESS,82084270,5218.0
Santa Fe,Rosario,Soldini,ADSL,82084280,45.0
Santa Fe,Rosario,Soldini,CABLEMODEM,82084280,780.0
Santa Fe,Rosario,Soldini,OTROS,82084280,86.0
Santa Fe,Rosario,Villa Amelia,ADSL,82084290,172.0
Santa Fe,Rosario,Villa Amelia,CABLEMODEM,82084290,109.0
Santa Fe,Rosario,Villa Amelia,FIBRA OPTICA,82084290,2.0
Santa Fe,Rosario,Villa Amelia,WIRELESS,82084290,2.0
Santa Fe,Rosario,Villa del Plata,FIBRA OPTICA,82084300,290.0
Santa Fe,Rosario,Villa del Plata,OTROS,82084300,101.0
Santa Fe,Rosario,Villa Gobernador Gálvez,ADSL,82084310,9067.0
Santa Fe,Rosario,Villa Gobernador Gálvez,CABLEMODEM,82084310,17.0
Santa Fe,Rosario,Villa Gobernador Gálvez,FIBRA OPTICA,82084310,9.0
Santa Fe,Rosario,Villa Gobernador Gálvez,WIRELESS,82084310,39.0
Santa Fe,Rosario,Zavalla,ADSL,82084320,124.0
Santa Fe,Rosario,Zavalla,CABLEMODEM,82084320,1.0
Santa Fe,San Cristóbal,Aguará Grande,SATELITAL,82091010,1.0
Santa Fe,San Cristóbal,Aguará Grande,WIRELESS,82091010,2.0
Santa Fe,San Cristóbal,Ambrosetti,SATELITAL,82091020,1.0
Santa Fe,San Cristóbal,Ambrosetti,WIRELESS,82091020,84.0
Santa Fe,San Cristóbal,Arrufo,ADSL,82091030,140.0
Santa Fe,San Cristóbal,Arrufo,CABLEMODEM,82091030,166.0
Santa Fe,San Cristóbal,Arrufo,FIBRA OPTICA,82091030,137.0
Santa Fe,San Cristóbal,Balneario La Verde,SATELITAL,82091040,1.0
Santa Fe,San Cristóbal,Capivara,SATELITAL,82091050,1.0
Santa Fe,San Cristóbal,Ceres,ADSL,82091060,672.0
Santa Fe,San Cristóbal,Ceres,CABLEMODEM,82091060,1939.0
Santa Fe,San Cristóbal,Ceres,WIRELESS,82091060,610.0
Santa Fe,San Cristóbal,Colonia Ana,WIRELESS,82091070,6.0
Santa Fe,San Cristóbal,Colonia Bossi,ADSL,82091080,56.0
Santa Fe,San Cristóbal,Colonia Bossi,FIBRA OPTICA,82091080,78.0
Santa Fe,San Cristóbal,Colonia Bossi,WIRELESS,82091080,111.0
Santa Fe,San Cristóbal,Colonia Rosa,WIRELESS,82091090,12.0
Santa Fe,San Cristóbal,Curupaity,WIRELESS,82091110,15.0
Santa Fe,San Cristóbal,Hersilia,CABLEMODEM,82091120,210.0
Santa Fe,San Cristóbal,Hersilia,FIBRA OPTICA,82091120,34.0
Santa Fe,San Cristóbal,Hersilia,WIRELESS,82091120,370.0
Santa Fe,San Cristóbal,Huanqueros,WIRELESS,82091130,33.0
Santa Fe,San Cristóbal,La Cabral,OTROS,82091140,1.0
Santa Fe,San Cristóbal,La Cabral,SATELITAL,82091140,1.0
Santa Fe,San Cristóbal,La Cabral,WIRELESS,82091140,2.0
Santa Fe,San Cristóbal,La Rubia,CABLEMODEM,82091150,31.0
Santa Fe,San Cristóbal,La Rubia,WIRELESS,82091150,12.0
Santa Fe,San Cristóbal,Las Palmeras,WIRELESS,82091170,97.0
Santa Fe,San Cristóbal,Moisés Ville,ADSL,82091180,86.0
Santa Fe,San Cristóbal,Moisés Ville,CABLEMODEM,82091180,352.0
Santa Fe,San Cristóbal,Moisés Ville,FIBRA OPTICA,82091180,240.0
Santa Fe,San Cristóbal,Moisés Ville,WIRELESS,82091180,1.0
Santa Fe,San Cristóbal,Monigotes,FIBRA OPTICA,82091190,48.0
Santa Fe,San Cristóbal,Monigotes,WIRELESS,82091190,12.0
Santa Fe,San Cristóbal,Ñanducita,WIRELESS,82091200,37.0
Santa Fe,San Cristóbal,OTROS,WIRELESS,Sin Datos,8.0
Santa Fe,San Cristóbal,Palacios,ADSL,82091210,2.0
Santa Fe,San Cristóbal,Palacios,FIBRA OPTICA,82091210,36.0
Santa Fe,San Cristóbal,Palacios,WIRELESS,82091210,39.0
Santa Fe,San Cristóbal,San Cristóbal,ADSL,82091220,511.0
Santa Fe,San Cristóbal,San Cristóbal,CABLEMODEM,82091220,815.0
Santa Fe,San Cristóbal,San Cristóbal,FIBRA OPTICA,82091220,1547.0
Santa Fe,San Cristóbal,San Cristóbal,SATELITAL,82091220,1.0
Santa Fe,San Cristóbal,San Cristóbal,WIRELESS,82091220,458.0
Santa Fe,San Cristóbal,San Guillermo,ADSL,82091230,887.0
Santa Fe,San Cristóbal,San Guillermo,CABLEMODEM,82091230,1478.0
Santa Fe,San Cristóbal,San Guillermo,FIBRA OPTICA,82091230,224.0
Santa Fe,San Cristóbal,San Guillermo,WIRELESS,82091230,248.0
Santa Fe,San Cristóbal,Santurce,WIRELESS,82091240,34.0
Santa Fe,San Cristóbal,Soledad,WIRELESS,82091250,201.0
Santa Fe,San Cristóbal,Suardi,FIBRA OPTICA,82091260,1560.0
Santa Fe,San Cristóbal,Villa Saralegui,OTROS,82091270,3.0
Santa Fe,San Cristóbal,Villa Saralegui,WIRELESS,82091270,52.0
Santa Fe,San Javier,Alejandra,SATELITAL,82098010,1.0
Santa Fe,San Javier,Alejandra,WIRELESS,82098010,453.0
Santa Fe,San Javier,Cacique Ariacaiquín,WIRELESS,82098020,56.0
Santa Fe,San Javier,Colonia Durán,SATELITAL,82098030,1.0
Santa Fe,San Javier,La Brava,WIRELESS,82098040,20.0
Santa Fe,San Javier,Romang,CABLEMODEM,82098050,801.0
Santa Fe,San Javier,Romang,FIBRA OPTICA,82098050,2.0
Santa Fe,San Javier,Romang,OTROS,82098050,195.0
Santa Fe,San Javier,Romang,WIRELESS,82098050,369.0
Santa Fe,San Javier,San Javier,CABLEMODEM,82098060,826.0
Santa Fe,San Javier,San Javier,FIBRA OPTICA,82098060,96.0
Santa Fe,San Javier,San Javier,WIRELESS,82098060,194.0
Santa Fe,San Jerónimo,Arocena,CABLEMODEM,82105010,202.0
Santa Fe,San Jerónimo,Arocena,OTROS,82105010,400.0
Santa Fe,San Jerónimo,Barrancas,ADSL,82105030,1356.0
Santa Fe,San Jerónimo,Barrio Caima,WIRELESS,82105040,23.0
Santa Fe,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),FIBRA OPTICA,82105060,262.0
Santa Fe,San Jerónimo,Centeno,ADSL,82105080,810.0
Santa Fe,San Jerónimo,Centeno,FIBRA OPTICA,82105080,94.0
Santa Fe,San Jerónimo,Coronda,ADSL,82105090,388.0
Santa Fe,San Jerónimo,Coronda,CABLEMODEM,82105090,0.0
Santa Fe,San Jerónimo,Coronda,FIBRA OPTICA,82105090,3563.0
Santa Fe,San Jerónimo,Coronda,OTROS,82105090,215.0
Santa Fe,San Jerónimo,Coronda,WIRELESS,82105090,675.0
Santa Fe,San Jerónimo,Desvío Arijón,ADSL,82105100,123.0
Santa Fe,San Jerónimo,Desvío Arijón,WIRELESS,82105100,40.0
Santa Fe,San Jerónimo,Díaz,ADSL,82105110,185.0
Santa Fe,San Jerónimo,Díaz,FIBRA OPTICA,82105110,313.0
Santa Fe,San Jerónimo,Díaz,WIRELESS,82105110,19.0
Santa Fe,San Jerónimo,Gaboto,OTROS,82105120,201.0
Santa Fe,San Jerónimo,Gaboto,WIRELESS,82105120,240.0
Santa Fe,San Jerónimo,Gálvez,ADSL,82105130,3242.0
Santa Fe,San Jerónimo,Gálvez,FIBRA OPTICA,82105130,4304.0
Santa Fe,San Jerónimo,Gálvez,OTROS,82105130,59.0
Santa Fe,San Jerónimo,Gálvez,WIRELESS,82105130,20.0
Santa Fe,San Jerónimo,Gessler,ADSL,82105140,81.0
Santa Fe,San Jerónimo,Gessler,FIBRA OPTICA,82105140,105.0
Santa Fe,San Jerónimo,Gessler,WIRELESS,82105140,46.0
Santa Fe,San Jerónimo,Irigoyen,CABLEMODEM,82105150,99.0
Santa Fe,San Jerónimo,Irigoyen,WIRELESS,82105150,246.0
Santa Fe,San Jerónimo,Larrechea,WIRELESS,82105160,25.0
Santa Fe,San Jerónimo,Loma Alta,ADSL,82105170,15.0
Santa Fe,San Jerónimo,Loma Alta,FIBRA OPTICA,82105170,31.0
Santa Fe,San Jerónimo,López (Est. San Martín de Tours),ADSL,82105180,13.0
Santa Fe,San Jerónimo,López (Est. San Martín de Tours),CABLEMODEM,82105180,332.0
Santa Fe,San Jerónimo,Maciel,ADSL,82105190,373.0
Santa Fe,San Jerónimo,Maciel,CABLEMODEM,82105190,782.0
Santa Fe,San Jerónimo,Maciel,OTROS,82105190,136.0
Santa Fe,San Jerónimo,Maciel,WIRELESS,82105190,1.0
Santa Fe,San Jerónimo,Monje,FIBRA OPTICA,82105200,791.0
Santa Fe,San Jerónimo,San Eugenio,CABLEMODEM,82105220,23.0
Santa Fe,San Jerónimo,San Fabián,ADSL,82105230,55.0
Santa Fe,San Jerónimo,San Fabián,CABLEMODEM,82105230,115.0
Santa Fe,San Jerónimo,San Fabián,WIRELESS,82105230,67.0
Santa Fe,San Jerónimo,San Genaro,ADSL,82105240,278.0
Santa Fe,San Jerónimo,San Genaro,FIBRA OPTICA,82105240,1124.0
Santa Fe,San Jerónimo,San Genaro,WIRELESS,82105240,57.0
Santa Fe,San Jerónimo,San Genaro Norte,ADSL,82105250,614.0
Santa Fe,San Jerónimo,San Genaro Norte,FIBRA OPTICA,82105250,805.0
Santa Fe,San Jerónimo,San Genaro Norte,WIRELESS,82105250,46.0
Santa Fe,San Justo,Angeloni,WIRELESS,82112010,24.0
Santa Fe,San Justo,Cayastacito,WIRELESS,82112020,71.0
Santa Fe,San Justo,Colonia Dolores,WIRELESS,82112030,22.0
Santa Fe,San Justo,Esther,WIRELESS,82112040,11.0
Santa Fe,San Justo,Gobernador Crespo,ADSL,82112050,119.0
Santa Fe,San Justo,Gobernador Crespo,CABLEMODEM,82112050,1110.0
Santa Fe,San Justo,Gobernador Crespo,WIRELESS,82112050,257.0
