Año,Trimestre,Provincia,Velocidad (Mbps),Accesos
2021,4,Chaco,0.256,7585
2021,4,Chaco,0.625,225
2021,4,Chaco,0.5,111
2021,4,Chaco,0.512,234
2021,4,Chaco,0.75,2
2021,4,Chaco,1.2,1058
2021,4,Chaco,1.5,25
2021,4,Chaco,2.2,1007
2021,4,Chaco,3.2,5039
2021,4,Chaco,4.0,167
2021,4,Chaco,4.5,368
2021,4,Chaco,6.0,1757
2021,4,Chaco,6.4,9425
2021,4,Chaco,7.5,575
2021,4,Chaco,9.0,1248
2021,4,Chaco,10.0,1
2021,4,Chaco,10.1,20854
2021,4,Chaco,12.3,2186
2021,4,Chaco,16.0,1629
2021,4,Chaco,19.0,315
2021,4,Chaco,20.5,17807
2021,4,Chaco,25.1,2301
2021,4,Chaco,31.0,11402
2021,4,Chaco,41.0,18
2021,4,Chaco,50.1,35385
2021,4,Chaco,100.1,20157
2021,4,Chaco,320.0,2864
2021,4,Chubut,0.256,15763
2021,4,Chubut,0.375,8
2021,4,Chubut,0.512,86
2021,4,Chubut,0.75,32
2021,4,Chubut,1.0,1189
2021,4,Chubut,1.2,765
2021,4,Chubut,2.2,6667
2021,4,Chubut,3.2,19497
2021,4,Chubut,4.0,13798
2021,4,Chubut,4.5,5531
2021,4,Chubut,6.0,2414
2021,4,Chubut,6.4,15131
2021,4,Chubut,7.5,209
2021,4,Chubut,9.0,13734
2021,4,Chubut,10.0,887
2021,4,Chubut,10.1,24738
2021,4,Chubut,12.3,18965
2021,4,Chubut,16.0,12040
2021,4,Chubut,20.5,170
2021,4,Chubut,25.0,486
2021,4,Chubut,25.1,5059
2021,4,Chubut,31.0,757
2021,4,Chubut,41.0,9
2021,4,Chubut,50.1,2217
2021,4,Chubut,100.1,155
2021,4,Chubut,203.0,1
2021,4,Cordoba,0.256,12607
2021,4,Cordoba,0.375,2
2021,4,Cordoba,0.512,88
2021,4,Cordoba,0.75,10
2021,4,Cordoba,1.0,93
2021,4,Cordoba,1.2,13654
2021,4,Cordoba,2.0,7
2021,4,Cordoba,2.2,9748
2021,4,Cordoba,2.5,26
2021,4,Cordoba,6.7,787
2021,4,Cordoba,3.2,46194
2021,4,Cordoba,3.5,6
2021,4,Cordoba,4.0,5026
2021,4,Cordoba,4.5,13522
2021,4,Cordoba,6.0,10141
2021,4,Cordoba,6.4,87823
2021,4,Cordoba,7.0,13
2021,4,Cordoba,7.5,2623
2021,4,Cordoba,9.0,11618
2021,4,Cordoba,10.0,2196
2021,4,Cordoba,10.1,114442
2021,4,Cordoba,12.0,88
2021,4,Cordoba,12.3,16151
2021,4,Cordoba,14.0,4
2021,4,Cordoba,15.0,10
2021,4,Cordoba,16.0,25341
2021,4,Cordoba,17.0,134
2021,4,Cordoba,19.0,4687
2021,4,Cordoba,20.5,29831
2021,4,Cordoba,25.0,2
2021,4,Cordoba,25.1,34641
2021,4,Cordoba,25.11,5
2021,4,Cordoba,25.5,1
2021,4,Cordoba,26.0,35
2021,4,Cordoba,31.0,6649
2021,4,Cordoba,36.0,8
2021,4,Cordoba,41.0,474
2021,4,Cordoba,50.1,343465
2021,4,Cordoba,61.0,4842
2021,4,Cordoba,71.0,2
2021,4,Cordoba,77.0,12
2021,4,Cordoba,100.1,168050
2021,4,Cordoba,122.0,223
2021,4,Cordoba,145.0,1
2021,4,Cordoba,155.0,16
2021,4,Cordoba,203.0,312
2021,4,Cordoba,234.0,1
2021,4,Cordoba,320.0,21088
2021,4,Cordoba,450.0,47
2021,4,Cordoba,520.0,21
2021,4,Cordoba,768.0,1
2021,4,Cordoba,900.0,1
2021,4,Cordoba,1024.0,1
2021,4,Corrientes,0.256,7082
2021,4,Corrientes,0.512,10
2021,4,Corrientes,0.75,57
2021,4,Corrientes,1.0,118
2021,4,Corrientes,1.2,3976
2021,4,Corrientes,2.2,3029
2021,4,Corrientes,3.2,7828
2021,4,Corrientes,4.0,480
2021,4,Corrientes,4.5,1688
2021,4,Corrientes,6.0,1558
2021,4,Corrientes,6.4,10798
2021,4,Corrientes,9.0,2921
2021,4,Corrientes,10.1,23447
2021,4,Corrientes,12.3,215
2021,4,Corrientes,16.0,1676
2021,4,Corrientes,17.0,1108
2021,4,Corrientes,19.0,271
2021,4,Corrientes,20.5,19652
2021,4,Corrientes,25.1,2115
2021,4,Corrientes,31.0,7986
2021,4,Corrientes,34.0,1
2021,4,Corrientes,50.1,19859
2021,4,Corrientes,100.1,17519
2021,4,Corrientes,320.0,2518
2021,4,Entre Rios,0.256,16583
2021,4,Entre Rios,0.375,1
2021,4,Entre Rios,0.512,20
2021,4,Entre Rios,0.75,86
2021,4,Entre Rios,1.0,113
2021,4,Entre Rios,1.2,5752
2021,4,Entre Rios,2.2,5753
2021,4,Entre Rios,3.2,12811
2021,4,Entre Rios,4.0,390
2021,4,Entre Rios,4.5,2493
2021,4,Entre Rios,6.0,4293
2021,4,Entre Rios,6.4,27462
2021,4,Entre Rios,7.5,1123
2021,4,Entre Rios,9.0,1611
2021,4,Entre Rios,10.0,3
2021,4,Entre Rios,10.1,46899
2021,4,Entre Rios,12.3,5387
2021,4,Entre Rios,16.0,3728
2021,4,Entre Rios,17.0,1
2021,4,Entre Rios,19.0,936
2021,4,Entre Rios,20.5,28243
2021,4,Entre Rios,25.1,7393
2021,4,Entre Rios,31.0,16693
2021,4,Entre Rios,50.1,45133
2021,4,Entre Rios,100.1,28756
